order_id,plant_id,supplier_id,material_id,order_date,expected_delivery_date,quantity,status,updated_at_order,delivery_id,delivery_date,delivered_quantity,delivery_status,updated_at_delivery,delivery_delay_days,on_time_flag,has_delivery,order_day
ORD100520,NJ02,SUP017,MAT0080,2024-01-14 13:16:13,2024-01-23,77,OPEN,2024-01-16 02:16:13,DEL500097,2024-01-22 12:01:00,65.0,ON_TIME,2024-01-18 13:16:13,-1.0,1,1,2024-01-14
ORD101854,SH01,SUP005,MAT0076,2024-02-15 15:57:10,2024-02-22,139,CONFIRMED,2024-02-16 11:57:10,DEL500098,2024-02-22 17:29:00,142.0,DELIVERED,2024-02-19 02:57:10,0.0,1,1,2024-02-15
ORD101259,SH01,,MAT0023,2024-01-31 08:10:53,2024-02-02,44,OPEN,2024-01-31 15:10:53,DEL500099,2024-02-01 15:40:00,19.0,DELIVERED,2024-02-08 12:10:53,-1.0,1,1,2024-01-31
ORD102187,NJ02,SUP020,MAT0004,2024-02-23 10:31:49,2024-02-26,144,OPEN,2024-02-23 14:31:49,DEL500100,2024-02-27 12:09:00,171.0,ON_TIME,2024-02-26 02:31:49,1.0,0,1,2024-02-23
ORD102342,NJ02,SUP005,MAT0003,2024-02-27 10:10:30,2024-03-03,127,CREATED,2024-02-29 03:10:30,DEL500101,2024-03-07 13:57:00,145.0,ON_TIME,2024-03-03 09:10:30,4.0,0,1,2024-02-27
ORD101717,NJ02,SUP016,MAT0006,2024-02-11 18:33:06,2024-02-21,153,CREATED,2024-02-12 12:33:06,DEL500102,2024-02-21 18:28:00,194.0,DELIVERED,2024-02-19 23:33:06,0.0,1,1,2024-02-11
ORD102028,NJ01,SUP018,MAT0041,2024-02-19 14:18:35,2024-02-23,141,CREATED,2024-02-19 21:18:35,DEL500103,2024-02-23 14:50:00,161.0,DELIVERED,2024-03-01 10:18:35,0.0,1,1,2024-02-19
ORD100415,SH01,SUP005,MAT0062,2024-01-11 11:52:07,2024-01-19,167,CREATED,2024-01-12 01:52:07,,,,,,,0,0,2024-01-11
ORD101656,NJ02,SUP001,MAT0057,2024-02-10 10:54:11,2024-02-19,187,CREATED,2024-02-11 15:54:11,,,,,,,0,0,2024-02-10
ORD101505,NJ02,SUP017,MAT0077,2024-02-06 06:00:01,2024-02-10,119,OPEN,2024-02-07 03:00:01,,,,,,,0,0,2024-02-06
ORD101716,SH01,SUP008,MAT0002,2024-02-11 11:26:13,2024-02-21,115,CREATED,2024-02-11 12:26:13,DEL500105,2024-02-21 08:46:00,125.0,LATE,2024-02-18 08:26:13,0.0,1,1,2024-02-11
ORD101952,NJ02,SUP003,MAT0002,2024-02-17 11:26:42,2024-02-23,114,CREATED,2024-02-19 08:26:42,DEL500106,2024-02-23 10:57:00,100.0,DELIVERED,2024-02-24 07:26:42,0.0,1,1,2024-02-17
ORD101781,SH01,SUP015,MAT0076,2024-02-13 08:48:01,2024-02-22,97,CONFIRMED,2024-02-15 04:48:01,DEL500110,2024-02-26 16:45:00,72.0,DELIVERED,2024-02-16 22:48:01,4.0,0,1,2024-02-13
ORD100187,NJ02,SUP011,MAT0073,2024-01-05 13:21:10,2024-01-12,149,CONFIRMED,2024-01-05 18:21:10,DEL500111,2024-01-17 14:00:00,141.0,DELIVERED,2024-01-15 18:21:10,5.0,0,1,2024-01-05
ORD101671,NJ01,SUP019,MAT0038,2024-02-10 14:28:20,2024-02-16,158,CREATED,2024-02-11 11:28:20,DEL500112,2024-02-15 10:42:00,147.0,ON_TIME,2024-02-19 14:28:20,-1.0,1,1,2024-02-10
ORD100173,NJ02,SUP015,MAT0010,2024-01-05 12:27:43,2024-01-08,170,CREATED,2024-01-06 08:27:43,,,,,,,0,0,2024-01-05
ORD102237,NJ01,SUP003,MAT0077,2024-02-25 13:08:51,2024-02-27,154,OPEN,2024-02-26 08:08:51,,,,,,,0,0,2024-02-25
ORD100198,NJ01,SUP017,MAT0015,2024-01-05 11:14:21,2024-01-09,157,CONFIRMED,2024-01-06 19:14:21,DEL500114,2024-01-09 19:43:00,186.0,DELIVERED,2024-01-08 22:14:21,0.0,1,1,2024-01-05
ORD100145,SH01,SUP005,MAT0030,2024-01-04 15:43:15,2024-01-13,138,OPEN,2024-01-06 07:43:15,DEL500115,2024-01-14 15:12:00,145.0,DELIVERED,2024-01-05 16:43:15,1.0,0,1,2024-01-04
ORD102400,NJ02,SUP017,MAT0056,2024-02-29 12:48:45,2024-03-04,137,CREATED,2024-02-29 18:48:45,DEL500116,2024-03-03 15:32:00,143.0,ON_TIME,2024-03-11 02:48:45,-1.0,1,1,2024-02-29
ORD100509,NJ01,SUP010,MAT0057,2024-01-13 17:43:06,2024-01-18,139,OPEN,2024-01-14 10:43:06,DEL500117,2024-01-17 17:32:00,162.0,DELIVERED,2024-01-17 00:43:06,-1.0,1,1,2024-01-13
ORD101540,NJ02,SUP020,MAT0014,2024-02-07 13:31:54,2024-02-10,63,CREATED,2024-02-08 03:31:54,DEL500118,2024-02-10 19:53:00,66.0,ON_TIME,2024-02-11 13:31:54,0.0,1,1,2024-02-07
ORD100531,NJ01,SUP017,MAT0016,2024-01-14 15:39:04,2024-01-23,33,CONFIRMED,2024-01-15 15:39:04,DEL500119,2024-01-22 17:05:00,21.0,ON_TIME,2024-01-25 01:39:04,-1.0,1,1,2024-01-14
ORD101630,NJ02,SUP005,MAT0035,2024-02-09 15:59:05,2024-02-19,149,CONFIRMED,2024-02-09 17:59:05,DEL500120,2024-02-19 10:55:00,123.0,ON_TIME,2024-02-11 15:59:05,0.0,1,1,2024-02-09
ORD101691,SH01,SUP009,MAT0019,2024-02-11 18:06:59,2024-02-16,107,CREATED,2024-02-12 07:06:59,DEL500121,2024-02-16 19:59:00,94.0,ON_TIME,2024-02-18 15:06:59,0.0,1,1,2024-02-11
ORD100258,NJ01,SUP011,MAT0029,2024-01-07 14:09:19,2024-01-11,111,CREATED,2024-01-08 23:09:19,DEL500122,2024-01-10 11:41:00,133.0,ON_TIME,2024-01-11 15:09:19,-1.0,1,1,2024-01-07
ORD101776,NJ01,SUP017,MAT0027,2024-02-13 14:35:53,2024-02-19,112,OPEN,2024-02-14 03:35:53,DEL500123,2024-02-19 16:26:00,93.0,LATE,2024-02-15 20:35:53,0.0,1,1,2024-02-13
ORD100481,NJ01,SUP012,MAT0041,2024-01-13 08:21:47,2024-01-16,89,CREATED,2024-01-15 00:21:47,DEL500124,2024-01-16 09:25:00,94.0,DELIVERED,2024-01-17 07:21:47,0.0,1,1,2024-01-13
ORD101753,SH01,SUP004,MAT0072,2024-02-12 13:44:50,2024-02-18,127,OPEN,2024-02-14 06:44:50,DEL500125,2024-02-18 20:43:00,142.0,LATE,2024-02-20 03:44:50,0.0,1,1,2024-02-12
ORD102251,NJ01,SUP005,MAT0026,2024-02-25 17:28:46,2024-03-02,228,CREATED,2024-02-27 08:28:46,DEL500126,2024-03-02 16:49:00,232.0,DELIVERED,2024-02-27 20:28:46,0.0,1,1,2024-02-25
ORD100670,SH01,SUP009,MAT0069,2024-01-18 14:18:21,2024-01-21,106,CONFIRMED,2024-01-19 06:18:21,DEL500127,2024-01-21 07:07:00,111.0,ON_TIME,2024-01-20 04:18:21,0.0,1,1,2024-01-18
ORD100375,SH01,SUP013,MAT0043,2024-01-10 16:22:10,2024-01-12,93,OPEN,2024-01-10 22:22:10,DEL500128,2024-01-11 10:12:00,102.0,ON_TIME,2024-01-14 17:22:10,-1.0,1,1,2024-01-10
ORD100302,NJ02,SUP011,MAT0032,2024-01-08 16:06:11,2024-01-12,112,CREATED,2024-01-09 08:06:11,DEL500129,2024-01-11 12:13:00,117.0,ON_TIME,2024-01-10 13:06:11,-1.0,1,1,2024-01-08
ORD100832,NJ01,SUP019,MAT0040,2024-01-21 18:42:47,2024-01-27,97,CONFIRMED,2024-01-22 07:42:47,DEL500130,2024-01-26 19:33:00,121.0,DELIVERED,2024-01-25 18:42:47,-1.0,1,1,2024-01-21
ORD101461,NJ02,SUP007,MAT0071,2024-02-05 07:04:13,2024-02-07,190,CREATED,2024-02-06 23:04:13,DEL500131,2024-02-07 11:01:00,174.0,ON_TIME,2024-02-13 03:04:13,0.0,1,1,2024-02-05
ORD101956,NJ01,SUP012,MAT0075,2024-02-17 07:36:06,2024-02-20,92,CONFIRMED,2024-02-19 04:36:06,DEL500132,2024-02-21 16:42:00,95.0,DELIVERED,2024-02-20 11:36:06,1.0,0,1,2024-02-17
ORD101364,NJ01,SUP006,MAT0068,2024-02-03 12:14:24,2024-02-06,85,CONFIRMED,2024-02-04 07:14:24,DEL500133,2024-02-06 20:52:00,57.0,ON_TIME,2024-02-08 10:14:24,0.0,1,1,2024-02-03
ORD100941,SH01,SUP008,MAT0042,2024-01-24 16:30:47,2024-01-29,116,OPEN,2024-01-25 09:30:47,,,,,,,0,0,2024-01-24
ORD101606,NJ02,SUP017,MAT0065,2024-02-09 13:17:00,2024-02-13,82,CREATED,2024-02-10 11:17:00,,,,,,,0,0,2024-02-09
ORD100206,SH01,SUP005,MAT0008,2024-01-06 09:20:38,2024-01-15,159,OPEN,2024-01-06 15:20:38,DEL500134,2024-01-15 19:47:00,127.0,DELIVERED,2024-01-11 07:20:38,0.0,1,1,2024-01-06
ORD101331,SH01,SUP019,MAT0062,2024-02-02 14:44:07,2024-02-08,85,CONFIRMED,2024-02-03 03:44:07,DEL500135,2024-02-08 19:44:00,83.0,ON_TIME,2024-02-10 14:44:07,0.0,1,1,2024-02-02
ORD100447,NJ01,SUP002,MAT0030,2024-01-12 13:03:09,2024-01-18,100,CONFIRMED,2024-01-13 15:03:09,DEL500136,2024-01-17 08:09:00,108.0,DELIVERED,2024-01-17 02:03:09,-1.0,1,1,2024-01-12
ORD101490,NJ01,SUP019,MAT0079,2024-02-06 18:57:38,2024-02-11,158,CREATED,2024-02-07 14:57:38,,,,,,,0,0,2024-02-06
ORD100841,SH01,SUP015,MAT0061,2024-01-21 13:06:29,2024-01-27,66,CREATED,2024-01-22 03:06:29,DEL500137,2024-01-26 11:48:00,90.0,DELIVERED,2024-01-25 13:06:29,-1.0,1,1,2024-01-21
ORD100075,SH01,SUP008,MAT0036,2024-01-03 18:49:33,2024-01-12,109,OPEN,2024-01-03 22:49:33,DEL500138,2024-01-12 07:09:00,145.0,LATE,2024-01-05 07:49:33,0.0,1,1,2024-01-03
ORD100867,SH01,SUP002,MAT0044,2024-01-22 14:51:37,2024-01-28,140,CONFIRMED,2024-01-22 14:51:37,DEL500139,2024-01-27 10:35:00,159.0,LATE,2024-01-27 15:51:37,-1.0,1,1,2024-01-22
ORD100100,NJ02,SUP019,MAT0048,2024-01-03 10:14:25,2024-01-08,108,OPEN,2024-01-04 21:14:25,DEL500140,2024-01-07 18:46:00,118.0,DELIVERED,2024-01-10 23:14:25,-1.0,1,1,2024-01-03
ORD101411,SH01,SUP005,MAT0038,2024-02-04 18:01:10,2024-02-10,97,CREATED,2024-02-06 06:01:10,,,,,,,0,0,2024-02-04
ORD100855,NJ02,SUP002,MAT0048,2024-01-22 15:32:25,2024-01-26,101,CONFIRMED,2024-01-22 18:32:25,DEL500141,2024-01-26 20:18:00,103.0,ON_TIME,2024-01-25 01:32:25,0.0,1,1,2024-01-22
ORD100710,SH01,SUP013,MAT0049,2024-01-19 12:25:15,2024-01-23,101,OPEN,2024-01-20 04:25:15,DEL500142,2024-01-25 20:56:00,78.0,DELIVERED,2024-01-24 10:25:15,2.0,0,1,2024-01-19
ORD102415,NJ01,SUP001,MAT0024,2024-02-29 18:35:46,2024-03-10,71,CREATED,2024-02-29 19:35:46,DEL500143,2024-03-10 07:07:00,68.0,DELIVERED,2024-03-11 05:35:46,0.0,1,1,2024-02-29
ORD101704,NJ02,SUP008,MAT0038,2024-02-11 11:30:33,2024-02-15,87,CONFIRMED,2024-02-12 18:30:33,,,,,,,0,0,2024-02-11
ORD101991,NJ01,SUP012,MAT0011,2024-02-18 08:16:25,2024-02-23,119,OPEN,2024-02-19 12:16:25,DEL500144,2024-02-22 12:27:00,138.0,DELIVERED,2024-02-28 10:16:25,-1.0,1,1,2024-02-18
ORD100141,NJ01,SUP003,MAT0056,2024-01-04 16:43:58,2024-01-10,129,CREATED,2024-01-06 16:43:58,DEL500145,2024-01-09 12:18:00,142.0,LATE,2024-01-07 23:43:58,-1.0,1,1,2024-01-04
ORD101036,NJ01,SUP003,MAT0041,2024-01-26 17:31:50,2024-01-28,20,CONFIRMED,2024-01-27 12:31:50,DEL500146,2024-01-30 20:51:00,1.0,DELIVERED,2024-02-04 06:31:50,2.0,0,1,2024-01-26
ORD101156,NJ01,SUP018,MAT0078,2024-01-29 17:53:56,2024-02-07,85,OPEN,2024-01-30 18:53:56,DEL500147,2024-02-07 19:07:00,94.0,DELIVERED,2024-01-31 18:53:56,0.0,1,1,2024-01-29
ORD100895,SH01,SUP016,MAT0016,2024-01-22 14:14:00,2024-01-30,141,CONFIRMED,2024-01-24 00:14:00,DEL500148,2024-02-03 15:14:00,148.0,DELIVERED,2024-01-31 02:14:00,4.0,0,1,2024-01-22
ORD101544,SH01,SUP015,MAT0016,2024-02-07 17:10:59,2024-02-11,127,CREATED,2024-02-08 13:10:59,DEL500150,2024-02-10 14:06:00,126.0,DELIVERED,2024-02-17 17:10:59,-1.0,1,1,2024-02-07
ORD101703,SH01,SUP013,MAT0075,2024-02-11 08:02:26,2024-02-17,160,CREATED,2024-02-13 00:02:26,DEL500151,2024-02-17 14:05:00,169.0,DELIVERED,2024-02-20 09:02:26,0.0,1,1,2024-02-11
ORD100149,NJ01,SUP013,MAT0036,2024-01-04 15:18:44,2024-01-10,96,CREATED,2024-01-06 03:18:44,DEL500152,2024-01-10 14:45:00,106.0,DELIVERED,2024-01-10 17:18:44,0.0,1,1,2024-01-04
ORD100872,NJ01,SUP004,MAT0078,2024-01-22 10:17:54,2024-01-28,160,CREATED,2024-01-23 23:17:54,,,,,,,0,0,2024-01-22
ORD101789,NJ01,SUP016,MAT0021,2024-02-13 14:54:49,2024-02-20,128,OPEN,2024-02-13 20:54:49,DEL500153,2024-02-19 14:19:00,118.0,DELIVERED,2024-02-20 19:54:49,-1.0,1,1,2024-02-13
ORD101824,NJ02,SUP015,MAT0004,2024-02-14 11:19:18,2024-02-21,159,CREATED,2024-02-16 02:19:18,DEL500154,2024-02-21 16:27:00,165.0,DELIVERED,2024-02-21 04:19:18,0.0,1,1,2024-02-14
ORD101893,SH01,SUP011,MAT0069,2024-02-16 06:36:27,2024-02-18,158,OPEN,2024-02-17 00:36:27,,,,,,,0,0,2024-02-16
ORD101477,SH01,SUP015,MAT0034,2024-02-06 11:05:43,2024-02-14,94,CONFIRMED,2024-02-06 13:05:43,DEL500155,2024-02-13 16:16:00,91.0,LATE,2024-02-07 17:05:43,-1.0,1,1,2024-02-06
ORD102006,SH01,SUP002,MAT0068,2024-02-18 12:19:31,2024-02-24,109,CREATED,2024-02-19 00:19:31,DEL500156,2024-02-24 17:51:00,86.0,DELIVERED,2024-02-29 00:19:31,0.0,1,1,2024-02-18
ORD100328,NJ01,SUP011,MAT0011,2024-01-09 08:24:15,2024-01-15,91,OPEN,2024-01-10 07:24:15,DEL500157,2024-01-19 11:53:00,82.0,DELIVERED,2024-01-16 21:24:15,4.0,0,1,2024-01-09
ORD100058,NJ02,SUP017,MAT0052,2024-01-02 10:55:04,2024-01-08,154,CONFIRMED,2024-01-03 20:55:04,,,,,,,0,0,2024-01-02
ORD100748,NJ02,SUP015,MAT0058,2024-01-20 12:49:35,2024-01-26,181,OPEN,2024-01-20 12:49:35,DEL500158,2024-01-26 20:08:00,157.0,LATE,2024-01-21 13:49:35,0.0,1,1,2024-01-20
ORD100392,NJ02,,MAT0007,2024-01-10 10:08:11,2024-01-17,99,OPEN,2024-01-10 10:08:11,DEL500159,2024-01-16 13:06:00,113.0,DELIVERED,2024-01-17 06:08:11,-1.0,1,1,2024-01-10
ORD101859,SH01,SUP004,MAT0043,2024-02-15 11:42:02,2024-02-23,132,CONFIRMED,2024-02-15 15:42:02,DEL500160,2024-02-24 07:28:00,137.0,ON_TIME,2024-02-24 08:42:02,1.0,0,1,2024-02-15
ORD101571,NJ01,SUP009,MAT0067,2024-02-08 11:57:33,2024-02-17,131,CONFIRMED,2024-02-10 03:57:33,DEL500161,2024-02-18 07:47:00,125.0,DELIVERED,2024-02-18 18:57:33,1.0,0,1,2024-02-08
ORD100310,SH01,SUP015,MAT0015,2024-01-09 14:09:10,2024-01-16,131,CONFIRMED,2024-01-10 03:09:10,DEL500162,2024-01-17 20:45:00,152.0,ON_TIME,2024-01-15 08:09:10,1.0,0,1,2024-01-09
ORD100715,SH01,SUP015,MAT0002,2024-01-19 07:18:17,2024-01-23,60,CREATED,2024-01-19 12:18:17,DEL500163,2024-01-23 12:50:00,61.0,DELIVERED,2024-01-20 15:18:17,0.0,1,1,2024-01-19
ORD100567,NJ02,SUP001,MAT0014,2024-01-15 13:28:20,2024-01-18,105,OPEN,2024-01-16 15:28:20,DEL500164,2024-01-17 17:53:00,83.0,ON_TIME,2024-01-24 01:28:20,-1.0,1,1,2024-01-15
ORD100458,NJ02,SUP012,MAT0011,2024-01-12 18:14:08,2024-01-17,99,CONFIRMED,2024-01-14 07:14:08,DEL500165,2024-01-16 17:14:00,92.0,DELIVERED,2024-01-17 08:14:08,-1.0,1,1,2024-01-12
ORD100133,NJ01,SUP015,MAT0069,2024-01-04 17:19:53,2024-01-13,92,OPEN,2024-01-05 15:19:53,DEL500166,2024-01-12 13:38:00,116.0,ON_TIME,2024-01-09 20:19:53,-1.0,1,1,2024-01-04
ORD100374,SH01,SUP003,MAT0014,2024-01-10 18:23:44,2024-01-20,101,CREATED,2024-01-12 12:23:44,DEL500167,2024-01-20 09:13:00,90.0,LATE,2024-01-15 19:23:44,0.0,1,1,2024-01-10
ORD100018,SH01,SUP009,MAT0071,2024-01-01 12:24:38,2024-01-10,88,CREATED,2024-01-03 07:24:38,DEL500168,2024-01-10 10:53:00,92.0,DELIVERED,2024-01-08 01:24:38,0.0,1,1,2024-01-01
ORD100542,SH01,SUP017,MAT0022,2024-01-15 08:13:46,2024-01-17,102,CREATED,2024-01-16 07:13:46,DEL500169,2024-01-22 17:37:00,113.0,ON_TIME,2024-01-21 02:13:46,5.0,0,1,2024-01-15
ORD102389,NJ01,SUP014,MAT0020,2024-02-29 12:24:36,2024-03-03,111,OPEN,2024-03-01 20:24:36,DEL500170,2024-03-02 19:00:00,119.0,DELIVERED,2024-03-05 17:24:36,-1.0,1,1,2024-02-29
ORD101907,NJ01,SUP007,MAT0016,2024-02-16 15:46:33,2024-02-19,88,OPEN,2024-02-18 14:46:33,,,,,,,0,0,2024-02-16
ORD102387,NJ01,SUP009,MAT0032,2024-02-29 06:02:38,2024-03-02,129,OPEN,2024-03-01 04:02:38,,,,,,,0,0,2024-02-29
ORD101909,NJ01,SUP015,MAT0003,2024-02-16 11:30:16,2024-02-26,99,CREATED,2024-02-17 11:30:16,,,,,,,0,0,2024-02-16
ORD100617,NJ02,SUP018,MAT0010,2024-01-17 06:54:48,2024-01-27,105,OPEN,2024-01-19 00:54:48,DEL500171,2024-01-27 15:29:00,141.0,ON_TIME,2024-01-20 09:54:48,0.0,1,1,2024-01-17
ORD102092,NJ01,SUP015,MAT0048,2024-02-21 11:36:30,2024-02-24,126,OPEN,2024-02-22 02:36:30,DEL500172,2024-02-24 17:42:00,108.0,DELIVERED,2024-02-26 14:36:30,0.0,1,1,2024-02-21
ORD100491,NJ02,SUP003,MAT0038,2024-01-13 08:03:23,2024-01-15,139,CONFIRMED,2024-01-15 00:03:23,,,,,,,0,0,2024-01-13
ORD102294,NJ01,SUP013,MAT0001,2024-02-26 06:14:52,2024-03-06,106,OPEN,2024-02-26 09:14:52,,,,,,,0,0,2024-02-26
ORD102008,NJ02,SUP018,MAT0007,2024-02-19 06:19:24,2024-02-24,103,CONFIRMED,2024-02-20 09:19:24,DEL500173,2024-02-25 10:23:00,86.0,DELIVERED,2024-02-29 22:19:24,1.0,0,1,2024-02-19
ORD100865,NJ01,SUP017,MAT0036,2024-01-22 07:37:30,2024-01-25,140,OPEN,2024-01-23 16:37:30,DEL500174,2024-01-30 14:57:00,122.0,DELIVERED,2024-01-24 09:37:30,5.0,0,1,2024-01-22
ORD100485,NJ01,SUP015,MAT0010,2024-01-13 07:53:30,2024-01-18,113,CREATED,2024-01-14 01:53:30,,,,,,,0,0,2024-01-13
ORD101033,NJ01,SUP007,MAT0004,2024-01-26 09:25:15,2024-01-29,139,CREATED,2024-01-27 04:25:15,,,,,,,0,0,2024-01-26
ORD100725,NJ01,SUP008,MAT0021,2024-01-19 17:38:09,2024-01-26,120,OPEN,2024-01-19 22:38:09,DEL500175,2024-01-25 17:32:00,115.0,DELIVERED,2024-01-22 10:38:09,-1.0,1,1,2024-01-19
ORD102074,NJ01,SUP011,MAT0030,2024-02-21 17:48:04,2024-02-26,120,CREATED,2024-02-22 18:48:04,,,,,,,0,0,2024-02-21
ORD100682,NJ02,SUP004,MAT0067,2024-01-18 14:22:25,2024-01-22,113,OPEN,2024-01-19 10:22:25,,,,,,,0,0,2024-01-18
ORD100965,NJ01,SUP015,MAT0054,2024-01-24 13:55:35,2024-01-27,112,OPEN,2024-01-25 07:55:35,DEL500176,2024-01-27 14:56:00,128.0,DELIVERED,2024-02-03 05:55:35,0.0,1,1,2024-01-24
ORD100012,SH01,SUP018,MAT0029,2024-01-01 08:29:24,2024-01-07,128,CONFIRMED,2024-01-02 04:29:24,DEL500177,2024-01-06 15:23:00,112.0,LATE,2024-01-03 01:29:24,-1.0,1,1,2024-01-01
ORD100514,SH01,SUP013,MAT0016,2024-01-14 09:17:23,2024-01-23,121,CONFIRMED,2024-01-14 10:17:23,DEL500178,2024-01-26 15:02:00,137.0,LATE,2024-01-22 19:17:23,3.0,0,1,2024-01-14
ORD102364,SH01,SUP014,MAT0020,2024-02-28 17:13:23,2024-03-05,160,CONFIRMED,2024-02-28 21:13:23,DEL500179,2024-03-05 20:12:00,160.0,LATE,2024-03-09 19:13:23,0.0,1,1,2024-02-28
ORD102123,NJ01,SUP004,MAT0006,2024-02-21 14:49:25,2024-02-26,125,OPEN,2024-02-21 20:49:25,DEL500180,2024-02-26 09:32:00,108.0,LATE,2024-03-02 22:49:25,0.0,1,1,2024-02-21
ORD101074,NJ02,SUP015,MAT0064,2024-01-27 06:28:22,2024-02-06,154,CREATED,2024-01-29 04:28:22,DEL500181,2024-02-05 15:57:00,127.0,ON_TIME,2024-01-30 20:28:22,-1.0,1,1,2024-01-27
ORD101309,NJ02,SUP011,MAT0078,2024-02-01 14:48:17,2024-02-10,125,OPEN,2024-02-02 11:48:17,DEL500182,2024-02-09 17:40:00,102.0,DELIVERED,2024-02-06 15:48:17,-1.0,1,1,2024-02-01
ORD100909,NJ01,SUP012,MAT0071,2024-01-23 10:09:48,2024-01-31,185,CREATED,2024-01-24 14:09:48,DEL500183,2024-01-31 11:57:00,175.0,DELIVERED,2024-02-02 23:09:48,0.0,1,1,2024-01-23
ORD101439,NJ02,SUP004,MAT0035,2024-02-04 10:39:52,2024-02-10,120,OPEN,2024-02-06 04:39:52,DEL500184,2024-02-09 15:41:00,117.0,DELIVERED,2024-02-08 01:39:52,-1.0,1,1,2024-02-04
ORD101324,SH01,SUP018,MAT0056,2024-02-02 11:24:58,2024-02-10,100,CREATED,2024-02-03 01:24:58,DEL500185,2024-02-15 15:14:00,120.0,DELIVERED,2024-02-09 22:24:58,5.0,0,1,2024-02-02
ORD102264,NJ02,SUP016,MAT0004,2024-02-25 12:52:27,2024-02-29,100,OPEN,2024-02-26 11:52:27,DEL500186,2024-03-05 19:54:00,111.0,LATE,2024-02-28 21:52:27,5.0,0,1,2024-02-25
ORD102165,SH01,SUP019,MAT0050,2024-02-22 14:11:29,2024-02-28,104,CONFIRMED,2024-02-24 07:11:29,DEL500187,2024-03-03 18:40:00,91.0,DELIVERED,2024-03-04 02:11:29,4.0,0,1,2024-02-22
ORD100875,NJ02,SUP008,MAT0057,2024-01-22 08:53:31,2024-01-30,114,CONFIRMED,2024-01-24 00:53:31,DEL500189,2024-01-29 07:09:00,138.0,ON_TIME,2024-01-28 11:53:31,-1.0,1,1,2024-01-22
ORD101967,SH01,SUP018,MAT0038,2024-02-17 09:37:19,2024-02-27,87,CONFIRMED,2024-02-18 19:37:19,DEL500190,2024-02-26 16:48:00,115.0,DELIVERED,2024-02-24 17:37:19,-1.0,1,1,2024-02-17
ORD101376,SH01,SUP012,MAT0032,2024-02-03 17:27:44,2024-02-13,111,CONFIRMED,2024-02-05 11:27:44,DEL500191,2024-02-13 11:34:00,106.0,LATE,2024-02-13 15:27:44,0.0,1,1,2024-02-03
ORD101936,SH01,SUP012,MAT0068,2024-02-17 09:49:01,2024-02-22,98,CONFIRMED,2024-02-17 18:49:01,DEL500192,2024-02-21 09:16:00,112.0,LATE,2024-02-25 13:49:01,-1.0,1,1,2024-02-17
ORD102155,NJ01,SUP009,MAT0058,2024-02-22 07:13:11,2024-02-25,171,CREATED,2024-02-23 10:13:11,DEL500193,2024-02-25 13:01:00,191.0,ON_TIME,2024-02-24 09:13:11,0.0,1,1,2024-02-22
ORD100942,NJ01,SUP003,MAT0048,2024-01-24 14:43:27,2024-01-30,170,OPEN,2024-01-25 18:43:27,DEL500196,2024-01-29 07:21:00,203.0,DELIVERED,2024-01-28 15:43:27,-1.0,1,1,2024-01-24
ORD101244,NJ01,SUP018,MAT0054,2024-01-31 12:25:10,2024-02-03,162,OPEN,2024-02-02 11:25:10,,,,,,,0,0,2024-01-31
ORD101096,NJ02,SUP018,MAT0003,2024-01-27 15:16:55,2024-01-30,142,CREATED,2024-01-28 16:16:55,DEL500197,2024-01-29 12:49:00,137.0,DELIVERED,2024-01-31 02:16:55,-1.0,1,1,2024-01-27
ORD102241,NJ02,SUP016,MAT0052,2024-02-25 06:57:14,2024-03-05,138,OPEN,2024-02-27 03:57:14,,,,,,,0,0,2024-02-25
ORD100082,NJ02,SUP005,MAT0080,2024-01-03 18:25:46,2024-01-07,91,CONFIRMED,2024-01-03 19:25:46,DEL500198,2024-01-07 11:07:00,47.0,ON_TIME,2024-01-06 07:25:46,0.0,1,1,2024-01-03
ORD100518,NJ02,SUP005,MAT0023,2024-01-14 12:32:01,2024-01-16,61,CONFIRMED,2024-01-14 12:32:01,DEL500199,2024-01-16 18:18:00,59.0,DELIVERED,2024-01-16 06:32:01,0.0,1,1,2024-01-14
ORD101040,NJ02,SUP007,MAT0019,2024-01-26 17:24:51,2024-01-31,80,CREATED,2024-01-27 04:24:51,DEL500200,2024-02-04 19:47:00,96.0,LATE,2024-01-29 17:24:51,4.0,0,1,2024-01-26
ORD101125,NJ01,SUP003,MAT0044,2024-01-28 18:00:45,2024-02-07,97,OPEN,2024-01-29 19:00:45,DEL500201,2024-02-07 15:34:00,97.0,DELIVERED,2024-02-05 08:00:45,0.0,1,1,2024-01-28
ORD100868,SH01,SUP011,MAT0054,2024-01-22 13:29:32,2024-01-31,158,OPEN,2024-01-23 07:29:32,,,,,,,0,0,2024-01-22
ORD102371,NJ01,SUP019,MAT0015,2024-02-28 12:49:34,2024-03-08,159,CONFIRMED,2024-02-28 20:49:34,DEL500202,2024-03-07 11:26:00,169.0,ON_TIME,2024-03-01 19:49:34,-1.0,1,1,2024-02-28
ORD102420,SH01,SUP019,MAT0037,2024-02-29 10:38:04,2024-03-03,73,CREATED,2024-03-01 20:38:04,,,,,,,0,0,2024-02-29
ORD100227,NJ02,SUP007,MAT0020,2024-01-06 06:57:05,2024-01-08,121,CONFIRMED,2024-01-08 04:57:05,DEL500203,2024-01-12 11:34:00,135.0,LATE,2024-01-17 03:57:05,4.0,0,1,2024-01-06
