delivery_id,order_id,delivery_date,delivered_quantity,delivery_status,updated_at
DEL500168,ORD100018,2024-01-10 10:53:00,92,DELIVERED,2024-01-08 01:24:38
DEL501841,ORD100432,2024-01-14 10:33:00,45,DELIVERED,2024-01-12 16:47:42
DEL500273,ORD101759,2024-02-14 14:31:00,179,Late,2024-02-18 04:36:52
DEL501504,ORD100348,2024-01-14 13:12:00,112,DELIVERED,2024-01-15 10:03:40
DEL501932,ORD102435,2024-03-06 18:54:00,157,DELIVERED,2024-03-04 15:14:41
DEL500498,ORD100654,2024-01-23 14:16:00,155,On Time,2024-01-20 21:44:51
DEL500052,ORD101911,2024-02-18 17:08:00,49,Complete,2024-02-27 02:19:14
DEL500573,ORD101010,2024-01-27 14:10:00,79,Late,2024-01-30 23:27:56
DEL500052,ORD101911,2024-02-18 17:08:00,49,Complete,2024-02-27 02:19:14
DEL501157,ORD101061,2024-02-04 11:36:00,136,Late,2024-02-07 05:26:11
DEL500144,ORD101991,2024-02-22 12:27:00,138,Complete,2024-02-28 10:16:25
DEL501357,ORD102160,2024-03-02 14:18:00,169,On Time,2024-03-03 22:56:22
DEL501979,ORDX1006,2024-01-15 04:27:57,159,Complete,2024-01-27 19:14:41
DEL500905,ORD102122,2024-03-04 17:01:00,132,DELIVERED,2024-02-29 05:41:18
DEL501872,ORD101867,2024-02-18 09:27:00,195,Late,2024-02-21 22:27:55
DEL501103,ORD102102,2024-02-23 13:54:00,117,Complete,2024-02-23 06:44:52
DEL500166,ORD100133,2024-01-12 13:38:00,116,On Time,2024-01-09 20:19:53
DEL501720,ORD100065,2024-01-05 18:53:00,144,Late,2024-01-09 12:43:47
DEL500440,ORD100589,2024-01-22 16:11:00,146,Late,2024-01-24 14:50:43
DEL501172,ORD101260,2024-02-04 10:14:00,146,DELIVERED,2024-02-05 22:47:25
DEL501496,ORD101552,2024-02-16 14:02:00,110,Complete,2024-02-14 10:12:49
DEL500970,ORD101318,2024-02-12 17:01:00,67,DELIVERED,2024-02-08 22:54:45
DEL500179,ORD102364,2024-03-05 20:12:00,160,Late,2024-03-09 19:13:23
DEL500415,ORD101195,2024-02-07 20:35:00,109,Complete,2024-02-02 08:25:06
DEL500678,ORD100856,2024-01-29 15:33:00,82,On Time,2024-02-01 08:45:35
DEL500002,ORD101721,2024-02-18 11:36:00,144,DELIVERED,2024-02-13 05:47:37
DEL501961,ORD101273,2024-02-10 14:17:00,152,On Time,2024-02-11 15:58:37
DEL500850,ORD102269,2024-02-29 09:22:00,160,Complete,2024-03-06 00:11:02
DEL500957,ORD101486,2024-02-08 15:03:00,166,Complete,2024-02-09 19:17:25
DEL500579,ORD100543,2024-01-17 11:28:00,106,On Time,2024-01-20 20:41:50
DEL501464,ORD101391,2024-02-11 07:27:00,69,Delivered,2024-02-11 23:59:47
DEL501818,ORD100387,2024-01-18 16:09:00,40,Late,2024-01-20 06:40:20
DEL501528,ORD101560,2024-02-10 15:50:00,179,Delivered,2024-02-16 15:17:15
DEL500178,ORD100514,2024-01-26 15:02:00,137,Late,2024-01-22 19:17:23
DEL501787,ORD101858,2024-02-16 14:51:00,165,Complete,2024-02-18 18:36:58
DEL500176,ORD100965,2024-01-27 14:56:00,128,Complete,2024-02-03 05:55:35
DEL500747,ORD100661,2024-01-20 13:30:00,177,Complete,2024-01-27 03:27:05
DEL500420,ORD101296,2024-02-07 08:36:00,122,Complete,2024-02-08 05:09:16
DEL501616,ORD100827,2024-01-28 13:57:00,229,On Time,2024-01-30 20:11:07
DEL500697,ORD100549,2024-01-22 08:56:00,95,Delivered,2024-01-17 04:12:22
DEL500235,ORD102195,2024-02-27 17:41:00,67,DELIVERED,2024-03-02 17:42:42
DEL500405,ORD101547,2024-02-15 19:10:00,123,DELIVERED,2024-02-14 11:49:18
DEL501866,ORD100806,2024-02-04 15:13:00,214,Delivered,2024-01-22 21:00:15
DEL500097,ORD100520,2024-01-22 12:01:00,65,On Time,2024-01-18 13:16:13
DEL501057,ORD100925,2024-01-31 10:44:00,89,Delivered,2024-01-30 22:12:21
DEL500983,ORD100300,2024-01-13 13:31:00,96,Delivered,2024-01-15 05:16:45
DEL501166,ORD100852,2024-01-26 16:06:00,104,Late,2024-01-26 07:56:37
DEL501278,ORD100361,2024-01-13 10:41:00,118,On Time,2024-01-19 11:22:35
DEL501667,ORD101292,2024-02-09 15:20:00,154,Complete,2024-02-03 18:58:07
DEL501981,ORDX1008,2024-01-09 23:11:13,165,Delivered,2024-01-05 09:29:25
DEL501429,ORD101815,2024-02-21 15:32:00,126,Delivered,2024-02-15 11:48:59
DEL501775,ORD100713,2024-01-27 11:12:00,91,Complete,2024-01-24 06:07:40
DEL501780,ORD100126,2024-01-10 18:22:00,124,Late,2024-01-08 21:12:33
DEL500608,ORD102083,2024-02-26 19:53:00,131,Complete,2024-02-25 17:28:09
DEL500120,ORD101630,2024-02-19 10:55:00,123,On Time,2024-02-11 15:59:05
DEL501940,ORD101071,2024-02-02 17:25:00,62,Complete,2024-01-29 16:27:57
DEL501613,ORD100088,2024-01-08 20:40:00,137,On Time,2024-01-11 01:13:29
DEL500995,ORD100372,2024-01-14 20:35:00,88,DELIVERED,2024-01-16 16:16:42
DEL501834,ORD100570,2024-01-23 18:30:00,152,Late,2024-01-19 11:35:49
DEL501630,ORD100242,2024-01-12 13:41:00,196,Delivered,2024-01-10 07:42:18
DEL501317,ORD102346,2024-03-09 11:43:00,138,Complete,2024-03-07 22:59:35
DEL501251,ORD101707,2024-02-25 11:48:00,130,Complete,2024-02-16 09:07:11
DEL500979,ORD101274,2024-02-02 07:15:00,86,Late,2024-02-04 06:00:14
DEL501221,ORD100581,2024-01-21 20:26:00,95,On Time,2024-01-24 08:40:13
DEL501670,ORD101752,2024-02-18 12:56:00,139,Complete,2024-02-22 04:10:40
DEL501543,ORD101633,2024-02-15 18:29:00,-89,Complete,2024-02-11 15:55:24
DEL500258,ORD100529,2024-01-24 13:50:00,119,On Time,2024-01-17 22:05:14
DEL500349,ORD100842,2024-01-27 17:08:00,154,Delivered,2024-01-24 09:55:57
DEL500463,ORD101108,2024-02-05 10:41:00,157,Delivered,2024-01-30 00:41:22
DEL500327,ORD101476,2024-02-10 17:36:00,112,DELIVERED,2024-02-10 22:58:43
DEL500896,ORD102403,2024-03-07 14:03:00,137,DELIVERED,2024-03-07 23:43:23
DEL500210,ORD101249,2024-02-05 12:23:00,97,On Time,2024-02-01 18:47:05
DEL500722,ORD100976,2024-01-27 16:47:00,135,On Time,2024-01-31 13:56:44
DEL501410,ORD101939,2024-02-21 12:38:00,114,DELIVERED,2024-02-25 00:14:53
DEL500114,ORD100198,2024-01-09 19:43:00,186,Delivered,2024-01-08 22:14:21
DEL501701,ORD100687,2024-01-21 18:38:00,69,Late,2024-01-19 18:43:14
DEL500720,ORD100982,2024-02-05 07:11:00,147,Delivered,2024-01-28 20:50:57
DEL501450,ORD100966,2024-02-01 12:11:00,123,delivered,2024-02-02 15:51:46
DEL500191,ORD101376,2024-02-13 11:34:00,106,Late,2024-02-13 15:27:44
DEL500911,ORD101747,2024-02-20 09:10:00,119,Late,2024-02-23 10:17:51
DEL500834,ORD100412,2024-01-19 16:11:00,114,DELIVERED,2024-01-15 01:23:16
DEL500751,ORD101933,2024-02-20 12:47:00,131,Delivered,2024-02-21 09:01:34
DEL500715,ORD101016,2024-01-27 07:25:00,183,Complete,2024-01-31 07:22:51
DEL501493,ORD101290,2024-02-10 14:26:00,132,Complete,2024-02-03 12:00:00
DEL500204,ORD102416,2024-03-05 18:37:00,124,Late,2024-03-11 11:01:37
DEL500282,ORD100181,2024-01-17 12:56:00,156,Complete,2024-01-06 11:38:19
DEL500386,ORD100558,2024-01-23 18:35:00,138,Late,2024-01-18 05:58:37
DEL500393,ORD101112,2024-02-09 12:41:00,160,On Time,2024-01-29 18:05:42
DEL500484,ORD102154,2024-02-24 19:34:00,139,Complete,2024-02-28 01:34:40
DEL500784,ORD100190,2024-01-11 20:51:00,147,Late,2024-01-09 05:27:07
DEL501952,ORD102189,2024-02-29 09:37:00,136,Late,2024-02-27 02:29:41
DEL500651,ORD101178,2024-01-30 07:03:00,85,Delivered,2024-02-06 13:14:47
DEL500946,ORD100403,2024-01-18 11:07:00,134,On Time,2024-01-16 08:48:50
DEL501311,ORD101597,2024-02-15 11:27:00,93,Delivered,2024-02-13 08:38:56
DEL501407,ORD101270,2024-02-11 17:45:00,97,Late,2024-02-08 16:26:19
DEL501082,ORD101182,2024-02-06 10:06:00,78,Delivered,2024-02-03 17:36:11
DEL501904,ORD101696,2024-02-14 09:05:00,88,DELIVERED,2024-02-12 09:17:46
DEL501315,ORD101583,2024-02-10 17:32:00,131,Late,2024-02-12 09:27:37
DEL500707,ORD100692,2024-01-24 18:43:00,189,DELIVERED,2024-01-27 11:35:59
DEL500071,ORD102276,2024-03-03 19:31:00,112,Complete,2024-03-03 01:54:19
DEL500530,ORD102418,2024-03-11 12:40:00,99,Delivered,2024-03-10 17:31:16
DEL500318,ORD101849,2024-02-18 15:22:00,104,Complete,2024-02-18 17:48:08
DEL500962,ORD101820,2024-02-23 18:04:00,65,On Time,2024-02-25 02:38:21
DEL500762,ORD100778,2024-02-01 13:09:00,138,Late,2024-01-24 03:14:09
DEL500056,ORD100211,2024-01-14 11:24:00,97,Delivered,2024-01-16 14:18:16
DEL500266,ORD101567,2024-02-13 13:26:00,83,On Time,2024-02-13 00:00:31
DEL501661,ORD100697,2024-01-23 17:45:00,124,Delivered,2024-01-24 10:41:18
DEL501021,ORD100758,2024-01-29 09:58:00,102,DELIVERED,2024-01-31 08:46:25
DEL500778,ORD102090,2024-02-24 09:06:00,95,Late,2024-03-02 13:00:19
DEL500781,ORD100290,2024-01-11 14:29:00,134,Delivered,2024-01-12 08:18:45
DEL501594,ORD101576,2024-02-14 14:08:00,139,DELIVERED,2024-02-18 02:37:33
DEL500735,ORD101499,2024-02-13 14:56:00,113,Late,2024-02-15 20:43:27
DEL500926,ORD102053,2024-02-23 16:16:00,107,On Time,2024-03-02 01:06:48
DEL501563,ORD101896,2024-02-21 16:34:00,99,Late,2024-02-19 20:12:48
DEL501501,ORD102188,2024-02-27 16:16:00,125,Delivered,2024-02-26 10:05:45
DEL501093,ORD101129,2024-02-05 17:10:00,95,DELIVERED,2024-02-01 13:44:25
DEL501371,ORD101695,2024-02-16 07:08:00,60,Complete,2024-02-15 05:58:54
DEL501488,ORD102344,2024-03-02 17:10:00,114,DELIVERED,2024-03-04 14:33:16
DEL500011,ORD101742,2024-02-15 12:42:00,147,On Time,2024-02-19 09:38:10
DEL500523,ORD101697,2024-02-18 18:00:00,79,Delivered,2024-02-12 22:10:32
DEL501237,ORD101561,2024-02-21 16:05:00,118,Late,2024-02-11 20:45:25
DEL501860,ORD100723,2024-01-26 20:24:00,91,On Time,2024-01-22 16:15:40
DEL500159,ORD100392,2024-01-16 13:06:00,113,Complete,2024-01-17 06:08:11
DEL500444,ORD101554,2024-02-16 16:18:00,39,On Time,2024-02-19 02:01:57
DEL500401,ORD101158,2024-02-06 18:39:00,59,DELIVERED,2024-02-08 09:20:24
DEL501164,ORD101177,2024-02-04 13:11:00,119,Complete,2024-02-03 12:53:49
DEL500691,ORD102380,2024-03-06 09:58:00,138,DELIVERED,2024-03-03 22:55:51
DEL500396,ORD101575,2024-02-16 19:58:00,134,DELIVERED,2024-02-16 03:56:21
DEL500693,ORD100371,2024-01-18 14:16:00,93,Complete,2024-01-14 07:04:52
DEL501556,ORD101595,2024-02-17 19:59:00,159,Complete,2024-02-17 03:47:31
DEL501350,ORD100767,2024-01-25 08:35:00,152,On Time,2024-01-23 06:47:03
DEL500213,ORD100463,2024-01-17 12:50:00,156,Late,2024-01-17 20:39:39
DEL500413,ORD101090,2024-02-06 20:51:00,171,DELIVERED,2024-01-30 05:33:27
DEL500121,ORD101691,2024-02-16 19:59:00,94,On Time,2024-02-18 15:06:59
DEL501331,ORD102207,2024-02-29 16:05:00,159,Complete,2024-03-02 16:14:14
DEL501120,ORD101145,2024-02-05 12:43:00,132,Late,2024-02-04 01:23:36
DEL501578,ORD100101,2024-01-15 11:08:00,82,On Time,2024-01-06 23:22:27
DEL501272,ORD102081,2024-03-03 09:52:00,102,Delivered,2024-02-29 18:31:20
DEL500564,ORD100143,2024-01-09 13:35:00,67,ONTIME,2024-01-10 16:50:03
DEL501529,ORD100114,2024-01-05 16:15:00,133,Late,2024-01-12 18:55:29
DEL501358,ORD101891,2024-02-22 09:20:00,152,Complete,2024-02-27 07:45:16
DEL501544,ORD101958,2024-02-26 13:35:00,68,Late,2024-02-22 13:36:55
DEL501386,ORD101067,2024-02-07 14:12:00,106,Complete,2024-01-31 16:23:08
DEL500837,ORD100279,2024-01-15 14:27:00,130,DELIVERED,2024-01-15 23:34:31
DEL501363,ORD100886,2024-01-25 08:41:00,132,Delivered,2024-01-28 00:24:42
DEL500908,ORD102393,2024-03-10 10:27:00,69,Delivered,2024-03-08 06:40:54
DEL500347,ORD101572,2024-02-14 11:05:00,102,Complete,2024-02-13 21:09:26
DEL501025,ORD100053,2024-01-04 08:24:00,153,On Time,2024-01-04 04:15:42
DEL500155,ORD101477,2024-02-13 16:16:00,91,Late,2024-02-07 17:05:43
DEL501279,ORD100917,2024-02-01 19:15:00,94,DELIVERED,2024-02-01 03:50:09
DEL501805,ORD101774,2024-02-18 11:09:00,26,DELIVERED,2024-02-18 23:53:40
DEL500584,ORD101495,2024-02-12 10:00:00,141,Complete,2024-02-16 04:00:23
DEL501259,ORD100962,2024-01-26 08:05:00,84,Complete,2024-01-28 09:54:28
DEL500632,ORD100637,2024-01-22 07:41:00,64,delivered,2024-01-27 01:28:10
DEL501597,ORD101805,2024-02-21 12:11:00,109,Delivered,2024-02-20 04:55:31
DEL500077,ORD101275,2024-02-03 07:01:00,129,On Time,2024-02-06 16:48:15
DEL501129,ORD100265,2024-01-15 13:41:00,80,On Time,2024-01-08 17:29:13
DEL500488,ORD102374,2024-03-02 17:58:00,91,Delivered,2024-03-07 19:08:15
DEL500039,ORD100445,2024-01-21 09:36:00,149,On Time,2024-01-19 11:01:14
DEL500367,ORD100693,2024-01-28 08:43:00,143,On Time,2024-01-28 12:38:12
DEL500583,ORD100952,2024-02-02 15:34:00,37,DELIVERED,2024-02-02 17:59:10
DEL501885,ORD101424,2024-02-15 19:43:00,161,Delivered,2024-02-09 16:46:27
DEL501791,ORD101397,2024-02-07 09:38:00,144,On Time,2024-02-05 09:40:40
DEL500811,ORD100176,2024-01-08 14:51:00,141,DELIVERED,2024-01-06 07:50:44
DEL500169,ORD100542,2024-01-22 17:37:00,113,On Time,2024-01-21 02:13:46
DEL500110,ORD101781,2024-02-26 16:45:00,72,Delivered,2024-02-16 22:48:01
DEL500533,ORD100168,2024-01-11 12:57:00,118,DELIVERED,2024-01-14 07:08:34
DEL501467,ORD101938,2024-02-25 13:38:00,142,Complete,2024-02-28 06:33:10
DEL500916,ORD100933,2024-01-31 07:19:00,132,Delivered,2024-01-28 19:18:15
DEL501256,ORD101208,2024-02-05 07:24:00,98,Late,2024-02-06 23:49:52
DEL501207,ORD100383,2024-01-17 08:02:00,-83,On Time,2024-01-16 03:14:51
DEL500153,ORD101789,2024-02-19 14:19:00,118,DELIVERED,2024-02-20 19:54:49
DEL501658,ORD100197,2024-01-12 13:02:00,152,DELIVERED,2024-01-15 07:15:27
DEL500871,ORD101844,2024-02-22 19:40:00,129,Complete,2024-02-16 14:59:32
DEL501804,ORD102050,2024-02-27 15:54:00,136,Late,2024-02-22 07:30:21
DEL500042,ORD100132,2024-01-11 18:01:00,202,Late,2024-01-15 11:50:54
DEL501276,ORD100424,2024-01-13 14:35:00,155,Delivered,2024-01-16 18:15:31
DEL500199,ORD100518,2024-01-16 18:18:00,59,Complete,2024-01-16 06:32:01
DEL501163,ORD100304,2024-01-15 08:18:00,179,Late,2024-01-13 00:16:41
DEL500098,ORD101854,2024-02-22 17:29:00,142,DELIVERED,2024-02-19 02:57:10
DEL500311,ORD100460,2024-01-24 11:28:00,28,On Time,2024-01-18 19:08:05
DEL500906,ORD101279,2024-02-11 15:09:00,115,Delivered,2024-02-08 09:21:15
DEL501767,ORD100688,2024-01-25 09:15:00,170,DELIVERED,2024-01-22 06:12:09
DEL501779,ORD102411,2024-03-02 07:40:00,113,Delivered,2024-03-02 07:33:29
DEL501799,ORD100467,2024-01-16 11:21:00,235,DELIVERED,2024-01-16 12:38:14
DEL501896,ORD100798,2024-01-30 12:48:00,137,Complete,2024-01-29 02:57:12
DEL500410,ORD102289,2024-03-01 11:09:00,30,Complete,2024-03-07 12:59:39
DEL500540,ORD102330,2024-03-06 15:24:00,106,DELIVERED,2024-03-08 23:16:41
DEL500537,ORD100580,2024-01-25 13:07:00,108,Late,2024-01-26 10:38:44
DEL501919,ORD100314,2024-01-16 19:45:00,97,On Time,2024-01-17 04:22:44
DEL500641,ORD102072,2024-02-23 16:13:00,103,DELIVERED,2024-02-27 00:18:46
DEL501135,ORD101238,2024-02-06 10:13:00,88,On Time,2024-02-03 19:01:36
DEL500061,ORD100393,2024-01-22 19:24:00,117,Late,2024-01-21 23:08:12
DEL501079,ORD102222,2024-02-29 19:10:00,95,DELIVERED,2024-02-27 00:38:33
DEL501034,ORD102077,2024-03-01 20:08:00,156,Complete,2024-02-23 03:16:18
DEL501294,ORD100741,2024-01-27 15:40:00,129,Delivered,2024-01-24 22:46:04
DEL501887,ORD101345,2024-02-11 17:25:00,177,Complete,2024-02-07 06:31:41
DEL501751,ORD100307,2024-01-20 17:36:00,123,Late,2024-01-14 17:29:47
DEL500014,ORD101496,2024-02-15 13:42:00,72,Complete,2024-02-09 10:31:41
DEL500903,ORD101381,2024-02-13 13:20:00,-93,DELIVERED,2024-02-08 10:00:47
DEL500508,ORD102052,2024-02-27 07:17:00,90,On Time,2024-02-29 21:40:30
DEL500511,ORD101674,2024-02-18 15:31:00,150,Late,2024-02-15 07:58:23
DEL501724,ORD101136,2024-02-06 20:37:00,67,Complete,2024-02-06 02:21:15
DEL500963,ORD101613,2024-02-13 19:31:00,111,Late,2024-02-16 17:20:48
DEL500438,ORD101192,2024-02-11 20:21:00,128,Delivered,2024-02-01 02:48:06
DEL500792,ORD100804,2024-01-29 07:28:00,101,Delivered,2024-01-31 03:00:29
DEL500043,ORD100777,2024-01-26 14:30:00,116,Delivered,2024-01-28 01:15:32
DEL500164,ORD100567,2024-01-17 17:53:00,83,On Time,2024-01-24 01:28:20
DEL501202,ORD101886,2024-02-18 07:00:00,92,Late,2024-02-23 00:30:08
DEL500057,ORD102398,2024-03-07 14:39:00,108,On Time,2024-03-08 19:09:44
DEL500068,ORD100690,2024-01-20 13:37:00,227,DELIVERED,2024-01-23 00:54:36
DEL500331,ORD101762,2024-02-14 11:57:00,87,Complete,2024-02-20 23:40:45
DEL500676,ORD100532,2024-01-16 19:13:00,123,Delivered,2024-01-15 14:19:26
DEL501682,ORD100461,2024-01-20 16:31:00,67,On Time,2024-01-22 19:27:52
DEL500782,ORD101620,2024-02-19 12:43:00,99,Delivered,2024-02-10 20:11:43
DEL501133,ORD102317,2024-03-02 07:25:00,143,Late,2024-03-06 09:45:05
DEL500618,ORD102288,2024-03-06 10:37:00,100,Late,2024-03-07 21:54:47
DEL501830,ORD101006,2024-02-02 19:31:00,112,Delivered,2024-01-27 19:53:04
DEL500964,ORD101798,2024-02-15 07:23:00,114,DELIVERED,2024-02-14 20:33:53
DEL501656,ORD100662,2024-01-24 09:15:00,158,DELIVERED,2024-01-26 17:46:24
DEL500904,ORD101582,2024-02-17 11:32:00,156,Delivered,2024-02-18 08:54:32
DEL501837,ORD100096,2024-01-13 11:42:00,126,Delivered,2024-01-07 05:29:36
DEL500938,ORD101163,2024-02-07 12:04:00,114,Delivered,2024-02-06 23:03:20
DEL501693,ORD101378,2024-02-07 15:15:00,152,Late,2024-02-10 18:57:14
DEL500306,ORD100339,2024-01-12 17:24:00,78,Delivered,2024-01-12 22:50:22
DEL500447,ORD100150,2024-01-06 13:36:00,138,On Time,2024-01-14 23:49:47
DEL500748,ORD101729,2024-02-16 10:42:00,141,On Time,2024-02-17 21:46:53
DEL501873,ORD102070,2024-02-24 14:59:00,124,Late,2024-02-24 09:00:27
DEL500841,ORD101377,2024-02-05 13:19:00,151,DELIVERED,2024-02-08 12:43:38
DEL501859,ORD101693,2024-02-25 20:47:00,108,Delivered,2024-02-14 12:12:00
DEL500201,ORD101125,2024-02-07 15:34:00,97,Delivered,2024-02-05 08:00:45
DEL501076,ORD102224,2024-02-29 18:32:00,65,Late,2024-03-01 02:33:59
DEL501396,ORD102215,2024-03-04 15:12:00,74,On Time,2024-03-02 02:24:53
DEL501425,ORD101892,2024-02-25 10:47:00,142,Complete,2024-02-22 13:27:25
DEL501497,ORD102182,2024-02-28 17:40:00,88,On Time,2024-02-25 00:54:32
DEL501364,ORD101181,2024-02-01 19:02:00,197,Delivered,2024-02-08 20:32:31
DEL500180,ORD102123,2024-02-26 09:32:00,108,Late,2024-03-02 22:49:25
DEL500582,ORD101986,2024-02-22 18:12:00,149,DELIVERED,2024-02-28 06:37:07
DEL500108,ORD100695,2024-01-21 08:31:00,83,Late,2024-01-26 23:09:55
DEL501365,ORD100747,2024-01-27 15:28:00,98,On Time,2024-01-29 03:27:52
DEL500338,ORD101851,2024-02-22 08:22:00,102,On Time,2024-02-17 05:45:28
DEL501644,ORD101653,2024-02-16 13:58:00,142,Complete,2024-02-21 01:58:00
DEL501611,ORD100701,2024-01-25 16:22:00,127,Delivered,2024-01-27 09:05:06
DEL501975,ORDX1002,2024-02-05 21:08:01,120,completed,2024-01-26 09:23:54
DEL501167,ORD100479,2024-01-18 10:25:00,198,On Time,2024-01-19 09:44:18
DEL501216,ORD100594,2024-01-18 07:24:00,157,DELIVERED,2024-01-23 08:59:09
DEL501577,ORD102064,2024-02-26 18:03:00,65,DELIVERED,2024-02-29 19:16:35
DEL501455,ORD101287,2024-02-04 19:22:00,105,On Time,2024-02-05 17:24:27
DEL501136,ORD101483,2024-02-15 07:20:00,81,DELIVERED,2024-02-16 10:34:09
DEL501402,ORD100721,2024-01-25 19:27:00,151,Complete,2024-01-21 15:59:20
DEL501826,ORD100635,2024-01-21 15:14:00,145,Delivered,2024-01-25 11:24:23
DEL501298,ORD101689,2024-02-19 13:57:00,171,On Time,2024-02-21 08:36:56
DEL500019,ORD101359,2024-02-09 07:42:00,206,On Time,2024-02-11 12:09:34
DEL501091,ORD101009,2024-02-04 08:32:00,152,Late,2024-02-04 13:32:16
DEL501880,ORD102065,2024-02-27 19:12:00,138,delivered,2024-02-29 08:05:51
DEL500479,ORD100090,2024-01-15 20:16:00,84,On Time,2024-01-12 14:43:58
DEL500761,ORD100957,2024-02-02 07:10:00,156,On Time,2024-01-27 18:00:47
DEL500635,ORD102308,2024-03-11 10:46:00,147,DELIVERED,2024-03-01 21:10:12
DEL500818,ORD101024,2024-01-30 11:49:00,173,On Time,2024-02-03 01:36:25
DEL501495,ORD102036,2024-02-25 14:22:00,54,DELIVERED,2024-03-01 23:27:51
DEL500072,ORD102175,2024-02-26 17:57:00,97,On Time,2024-03-04 09:01:10
DEL501359,ORD101135,2024-01-30 16:53:00,56,Late,2024-02-04 15:48:41
DEL501579,ORD100236,2024-01-15 16:29:00,141,DELIVERED,2024-01-09 12:08:04
DEL501519,ORD100324,2024-01-12 20:22:00,121,Late,2024-01-17 14:56:47
DEL501465,ORD100922,2024-01-27 13:55:00,192,DELIVERED,2024-01-26 00:14:06
DEL501456,ORD100674,2024-01-24 17:41:00,172,DELIVERED,2024-01-26 07:44:53
DEL501100,ORD101624,2024-02-11 17:30:00,33,Late,2024-02-11 10:45:22
DEL500955,ORD100341,2024-01-13 15:53:00,129,Complete,2024-01-13 18:14:04
DEL500640,ORD100438,2024-01-18 08:01:00,74,Delivered,2024-01-21 07:02:30
DEL501743,ORD100683,2024-01-24 11:10:00,109,Complete,2024-01-25 02:00:00
DEL500046,ORD101666,2024-02-17 08:25:00,116,Complete,2024-02-12 15:01:10
DEL501522,ORD101457,2024-02-10 16:56:00,228,Late,2024-02-16 09:13:25
DEL501430,ORD100556,2024-01-23 07:55:00,136,Complete,2024-01-17 15:07:25
DEL500914,ORD101460,2024-02-17 10:13:00,150,Complete,2024-02-15 10:38:49
DEL500931,ORD101551,2024-02-11 08:45:00,66,DELIVERED,2024-02-14 21:06:58
DEL501628,ORD100826,2024-01-31 14:41:00,112,DELIVERED,2024-01-24 15:31:56
DEL501182,ORD100854,2024-01-27 08:54:00,183,Delivered,2024-01-30 21:58:43
DEL501564,ORD100459,2024-01-15 10:56:00,116,Delivered,2024-01-21 22:58:52
DEL501185,ORD100869,2024-01-28 20:34:00,145,Late,2024-01-27 20:10:02
DEL501240,ORD101846,2024-02-19 13:14:00,119,DELIVERED,2024-02-21 11:09:58
DEL500873,ORD102200,2024-03-02 15:55:00,71,Late,2024-03-02 07:16:07
DEL501002,ORD101555,2024-02-13 09:57:00,132,Late,2024-02-10 04:28:22
DEL501591,ORD101351,2024-02-07 12:59:00,106,Late,2024-02-07 02:08:36
DEL500534,ORD100281,2024-01-18 14:20:00,126,Delivered,2024-01-16 07:50:49
DEL501489,ORD101085,2024-02-06 19:51:00,129,Delivered,2024-02-04 04:53:23
DEL500107,ORD100362,2024-01-18 20:57:00,160,On Time,2024-01-14 20:26:24
DEL501491,ORD100022,2024-01-14 11:10:00,128,Complete,2024-01-10 16:34:49
DEL501099,ORD101832,2024-02-21 17:53:00,164,Complete,2024-02-16 17:00:34
DEL500589,ORD100046,2024-01-12 11:14:00,139,DELIVERED,2024-01-09 18:00:42
DEL500636,ORD102267,2024-03-04 20:16:00,130,Delivered,2024-03-01 13:20:37
DEL500639,ORD100289,2024-01-20 08:39:00,153,Delivered,2024-01-15 00:07:36
DEL501807,ORD101237,2024-02-08 14:49:00,66,On Time,2024-02-03 05:14:26
DEL500297,ORD100226,2024-01-14 20:17:00,136,On Time,2024-01-13 11:58:53
DEL501460,ORD101064,2024-02-01 17:03:00,103,Late,2024-02-03 14:27:47
DEL500710,ORD100700,2024-01-31 19:39:00,87,Complete,2024-01-27 21:06:04
DEL500677,ORD100890,2024-01-26 19:18:00,130,Late,2024-01-30 23:31:06
DEL501064,ORD100293,2024-01-15 19:29:00,92,Late,2024-01-18 19:03:06
DEL501494,ORD100480,2024-01-20 12:26:00,126,Complete,2024-01-15 01:11:38
DEL500382,ORD100095,2024-01-09 17:34:00,112,On Time,2024-01-08 00:37:17
DEL501962,ORD100413,2024-01-19 19:57:00,137,On Time,2024-01-20 10:46:44
DEL501934,ORD100742,2024-01-27 17:16:00,99,On Time,2024-01-23 09:14:34
DEL500220,ORD102327,2024-03-02 13:56:00,111,Late,2024-03-06 19:36:50
DEL501672,ORD100986,2024-01-29 10:51:00,163,Complete,2024-01-28 09:08:54
DEL500845,ORD102087,2024-02-25 13:51:00,196,Delivered,2024-03-01 00:17:14
DEL501049,ORD100745,2024-01-30 15:17:00,90,On Time,2024-01-21 08:11:35
DEL501127,ORD100660,2024-01-25 14:51:00,75,On Time,2024-01-20 10:03:10
DEL500127,ORD100670,2024-01-21 07:07:00,111,On Time,2024-01-20 04:18:21
DEL501835,ORD102383,2024-03-09 18:35:00,167,Late,2024-03-03 10:07:50
DEL500419,ORD101706,2024-02-17 19:11:00,123,Delivered,2024-02-17 09:14:07
DEL501354,ORD100763,2024-01-27 07:05:00,124,Late,2024-01-23 21:17:49
DEL500842,ORD101809,2024-02-16 08:58:00,181,DELIVERED,2024-02-21 19:06:08
DEL500920,ORD100344,2024-01-17 19:19:00,149,DELIVERED,2024-01-10 23:52:44
DEL501223,ORD100291,2024-01-18 13:21:00,152,Late,2024-01-16 16:12:52
