order_id,plant_id,supplier_id,material_id,order_date,expected_delivery_date,quantity,status,updated_at
ORD102294,NJ01,SUP013,MAT0001,2024-02-26 06:14:52,2024-03-06,106,OPEN,2024-02-26 09:14:52
ORD102008,NJ02,SUP018,MAT0007,2024-02-19 06:19:24,2024-02-24,103,CONFIRMED,2024-02-20 09:19:24
ORD100865,NJ01,SUP017,MAT0036,2024-01-22 07:37:30,2024-01-25,140,OPEN,2024-01-23 16:37:30
ORD100485,NJ01,SUP015,MAT0010,2024-01-13 07:53:30,2024-01-18,113,Created,2024-01-14 01:53:30
ORD101033,NJ01,SUP007,MAT0004,2024-01-26 09:25:15,2024-01-29,139,CREATED,2024-01-27 04:25:15
ORD100725,NJ01,SUP008,MAT0021,2024-01-19 17:38:09,2024-01-26,120,OPEN,2024-01-19 22:38:09
ORD102074,NJ01,SUP011,MAT0030,2024-02-21 17:48:04,2024-02-26,120,CREATED,2024-02-22 18:48:04
ORD100682,NJ02,SUP004,MAT0067,2024-01-18 14:22:25,2024-01-22,113,OPEN,2024-01-19 10:22:25
ORD100965,NJ01,SUP015,MAT0054,2024-01-24 13:55:35,2024-01-27,112,OPEN,2024-01-25 07:55:35
ORD100012,SH01,SUP018,MAT0029,2024-01-01 08:29:24,2024-01-07,128,CONFIRMED,2024-01-02 04:29:24
ORD100514,SH01,SUP013,MAT0016,2024-01-14 09:17:23,2024-01-23,121,CONFIRMED,2024-01-14 10:17:23
ORD102364,SH01,SUP014,MAT0020,2024-02-28 17:13:23,2024-03-05,160,CONFIRMED,2024-02-28 21:13:23
ORD102123,NJ01,SUP004,MAT0006,2024-02-21 14:49:25,2024-02-26,125,OPEN,2024-02-21 20:49:25
ORD101074,NJ02,SUP015,MAT0064,2024-01-27 06:28:22,2024-02-06,154,Created,2024-01-29 04:28:22
ORD101309,NJ02,SUP011,MAT0078,2024-02-01 14:48:17,2024-02-10,125,OPEN,2024-02-02 11:48:17
ORD100909,NJ01,SUP012,MAT0071,2024-01-23 10:09:48,2024-01-31,185,CREATED,2024-01-24 14:09:48
ORD101439,NJ02,SUP004,MAT0035,2024-02-04 10:39:52,2024-02-10,120,OPEN,2024-02-06 04:39:52
ORD101324,SH01,SUP018,MAT0056,2024-02-02 11:24:58,2024-02-10,100,CREATED,2024-02-03 01:24:58
ORD102264,NJ02,SUP016,MAT0004,2024-02-25 12:52:27,2024-02-29,100,Open,2024-02-26 11:52:27
ORD102165,SH01,SUP019,MAT0050,2024-02-22 14:11:29,2024-02-28,104,Confirmed,2024-02-24 07:11:29
ORD100681,SH01,SUP014,MAT0062,2024-01-18 18:36:08,2024-01-20,-152,Confirmed,2024-01-18 20:36:08
ORD100875,NJ02,SUP008,MAT0057,2024-01-22 08:53:31,2024-01-30,114,CONFIRMED,2024-01-24 00:53:31
ORD101967,SH01,SUP018,MAT0038,2024-02-17 09:37:19,2024-02-27,87,Confirmed,2024-02-18 19:37:19
ORD101376,SH01,SUP012,MAT0032,2024-02-03 17:27:44,2024-02-13,111,CONFIRMED,2024-02-05 11:27:44
ORD101936,SH01,SUP012,MAT0068,2024-02-17 09:49:01,2024-02-22,98,Confirmed,2024-02-17 18:49:01
ORD100094,SH01,SUP018,MAT0062,2024-01-03 17:33:41,2024-01-09,130,OPEN,2024-01-04 20:33:41
ORD102155,NJ01,SUP009,MAT0058,2024-02-22 07:13:11,2024-02-25,171,Created,2024-02-23 10:13:11
ORD100648,NJ02,SUP005,MAT0078,2024-01-17 14:48:07,2024-01-20,95,Confirmed,2024-01-17 14:48:07
ORD101314,NJ01,SUP011,MAT0003,2024-02-02 13:32:26,2024-02-07,30,CONFIRMED,2024-02-03 12:32:26
ORD100942,NJ01,SUP003,MAT0048,2024-01-24 14:43:27,2024-01-30,170,Open,2024-01-25 18:43:27
ORD101244,NJ01,SUP018,MAT0054,2024-01-31 12:25:10,2024-02-03,162,OPEN,2024-02-02 11:25:10
ORD101096,NJ02,SUP018,MAT0003,2024-01-27 15:16:55,2024-01-30,142,Created,2024-01-28 16:16:55
ORD102241,NJ02,SUP016,MAT0052,2024-02-25 06:57:14,2024-03-05,138,OPEN,2024-02-27 03:57:14
ORD100082,NJ02,SUP005,MAT0080,2024-01-03 18:25:46,2024-01-07,91,Confirmed,2024-01-03 19:25:46
ORD100518,NJ02,SUP005,MAT0023,2024-01-14 12:32:01,2024-01-16,61,Confirmed,2024-01-14 12:32:01
ORD101040,NJ02,SUP007,MAT0019,2024-01-26 17:24:51,2024-01-31,80,Created,2024-01-27 04:24:51
ORD101125,NJ01,SUP003,MAT0044,2024-01-28 18:00:45,2024-02-07,97,Open,2024-01-29 19:00:45
ORD100868,SH01,SUP011,MAT0054,2024-01-22 13:29:32,2024-01-31,158,Open,2024-01-23 07:29:32
ORD102371,NJ01,SUP019,MAT0015,2024-02-28 12:49:34,2024-03-08,159,CONFIRMED,2024-02-28 20:49:34
ORD102420,SH01,SUP019,MAT0037,2024-02-29 10:38:04,2024-03-03,73,Created,2024-03-01 20:38:04
ORD100227,NJ02,SUP007,MAT0020,2024-01-06 06:57:05,2024-01-08,121,Confirmed,2024-01-08 04:57:05
ORD102416,NJ02,SUP014,MAT0015,2024-02-29 18:01:37,2024-03-03,130,Confirmed,2024-03-01 02:01:37
ORD101713,NJ01,SUP001,MAT0049,2024-02-11 11:08:38,2024-02-21,55,Created,2024-02-13 08:08:38
ORD102131,NJ01,SUP012,MAT0028,2024-02-22 17:36:10,2024-02-25,113,CONFIRMED,2024-02-23 05:36:10
ORD101744,NJ02,SUP018,MAT0070,2024-02-12 11:39:49,2024-02-20,68,CONFIRMED,2024-02-14 05:39:49
ORD101059,NJ01,SUP009,MAT0037,2024-01-26 13:07:14,2024-01-31,133,CONFIRMED,2024-01-27 20:07:14
ORD101684,NJ01,SUP005,MAT0001,2024-02-10 17:49:37,2024-02-20,141,Confirmed,2024-02-12 06:49:37
ORD100513,NJ01,SUP015,MAT0007,2024-01-14 09:53:03,2024-01-19,63,Open,2024-01-16 06:53:03
ORD101249,SH01,SUP015,MAT0045,2024-01-31 06:47:05,2024-02-06,109,CONFIRMED,2024-02-02 03:47:05
ORD102357,NJ01,SUP016,MAT0036,2024-02-28 14:47:40,2024-03-04,155,Confirmed,2024-02-29 00:47:40
ORD100599,NJ01,SUP012,MAT0058,2024-01-16 14:52:48,2024-01-18,205,CREATED,2024-01-18 07:52:48
ORD100463,SH01,SUP010,MAT0064,2024-01-12 15:39:39,2024-01-17,177,OPEN,2024-01-14 02:39:39
ORD100311,SH01,SUP015,MAT0008,2024-01-09 17:37:31,2024-01-12,115,OPEN,2024-01-10 01:37:31
ORD100443,SH01,SUP020,MAT0032,2024-01-12 09:18:36,2024-01-18,101,OPEN,2024-01-13 08:18:36
ORD101263,NJ01,SUP013,MAT0026,2024-01-31 13:03:38,2024-02-02,149,CREATED,2024-02-01 12:03:38
ORD101492,NJ02,SUP017,MAT0001,2024-02-06 11:07:50,2024-02-14,174,OPEN,2024-02-06 19:07:50
ORD101248,SH01,SUP016,MAT0059,2024-01-31 18:15:33,2024-02-07,126,OPEN,2024-02-02 06:15:33
ORD100048,SH01,SUP016,MAT0033,2024-01-02 11:13:43,2024-01-08,58,Created,2024-01-02 16:13:43
ORD102327,NJ02,SUP018,MAT0031,2024-02-27 10:36:50,2024-03-03,118,Created,2024-02-28 13:36:50
ORD101645,NJ01,SUP009,MAT0036,2024-02-10 13:07:01,2024-02-19,78,Confirmed,2024-02-11 13:07:01
ORD100914,SH01,SUP003,MAT0039,2024-01-23 06:38:11,2024-02-01,84,Open,2024-01-24 08:38:11
ORD102257,SH01,SUP011,MAT0068,2024-02-25 14:35:56,2024-03-03,182,CREATED,2024-02-27 08:35:56
ORD101493,NJ01,SUP007,MAT0025,2024-02-06 16:28:40,2024-02-09,102,OPEN,2024-02-08 12:28:40
ORD101667,SH01,SUP017,MAT0075,2024-02-10 07:38:13,2024-02-17,143,CONFIRMED,2024-02-11 05:38:13
ORD101452,SH01,SUP017,MAT0039,2024-02-05 18:11:30,2024-02-09,70,OPEN,2024-02-06 20:11:30
ORD100472,NJ01,SUP008,MAT0078,2024-01-13 08:31:02,2024-01-16,93,CREATED,2024-01-13 09:31:02
ORD100386,NJ02,SUP004,MAT0034,2024-01-10 08:23:20,2024-01-15,103,CONFIRMED,2024-01-11 15:23:20
ORD100598,NJ02,SUP007,MAT0080,2024-01-16 16:21:21,2024-01-23,80,Confirmed,2024-01-17 22:21:21
ORD101528,NJ02,SUP013,MAT0004,2024-02-07 15:26:18,2024-02-17,145,Created,2024-02-08 02:26:18
ORD101012,NJ02,SUP004,MAT0073,2024-01-25 08:19:45,2024-02-02,77,CONFIRMED,2024-01-26 15:19:45
ORD100250,SH01,SUP016,MAT0026,2024-01-07 17:28:13,2024-01-13,164, open,2024-01-08 01:28:13
ORD100823,NJ02,SUP003,MAT0020,2024-01-21 09:36:43,2024-01-28,133,Open,2024-01-21 10:36:43
ORD101543,NJ02,SUP011,MAT0079,2024-02-07 07:03:19,2024-02-10,91,OPEN,2024-02-08 00:03:19
ORD101141,SH01,SUP016,MAT0055,2024-01-28 14:49:25,2024-02-03,140,OPEN,2024-01-30 10:49:25
ORD101303,NJ02,SUP006,MAT0065,2024-02-01 08:45:08,2024-02-06,125,Created,2024-02-02 12:45:08
ORD102396,SH01,SUP007,MAT0049,2024-02-29 13:56:59,2024-03-05,143,CONFIRMED,2024-03-02 13:56:59
ORD100931,SH01,SUP013,MAT0062,2024-01-23 18:32:02,2024-01-31,170,CONFIRMED,2024-01-24 00:32:02
ORD102195,SH01,SUP005,MAT0038,2024-02-23 12:42:42,2024-02-28,73,CREATED,2024-02-25 07:42:42
ORD101525,NJ02,SUP015,MAT0055,2024-02-07 08:50:13,2024-02-16,93,Confirmed,2024-02-09 07:50:13
ORD100043,NJ01,SUP001,MAT0059,2024-01-01 16:19:29,2024-01-08,109,Confirmed,2024-01-03 04:19:29
ORD100658,SH01,SUP008,MAT0058,2024-01-17 12:47:08,2024-01-20,70,CONFIRMED,2024-01-17 22:47:08
ORD100519,SH01,SUP009,MAT0055,2024-01-14 09:16:38,2024-01-20,117,OPEN,2024-01-15 07:16:38
ORD101235,NJ02,SUP015,MAT0072,2024-01-31 18:44:26,2024-02-05,70,Created,2024-02-01 17:44:26
ORD101387,NJ01,SUP012,MAT0056,2024-02-03 16:53:28,2024-02-07,138,Created,2024-02-04 14:53:28
ORD100783,SH01,,MAT0041,2024-01-20 07:11:20,2024-01-24,123,OPEN,2024-01-21 09:11:20
ORD100769,SH01,SUP017,MAT0034,2024-01-20 17:34:13,2024-01-25,117,Confirmed,2024-01-21 23:34:13
ORD100752,NJ01,SUP009,MAT0039,2024-01-20 08:16:23,2024-01-25,100,Created,2024-01-21 20:16:23
ORD101308,NJ01,SUP017,MAT0001,2024-02-01 15:50:02,2024-02-04,125,OPEN,2024-02-03 05:50:02
ORD100847,NJ02,SUP013,MAT0009,2024-01-22 15:15:35,2024-01-26,143,Open,2024-01-23 04:15:35
ORD100358,SH01,SUP013,MAT0041,2024-01-10 12:45:50,2024-01-14,120,Open,2024-01-10 18:45:50
ORD102300,NJ02,SUP007,MAT0021,2024-02-26 16:16:26,2024-03-01,129,Open,2024-02-26 22:16:26
ORD100615,NJ01,SUP014,MAT0066,2024-01-16 17:57:46,2024-01-23,60,CREATED,2024-01-17 03:57:46
ORD100131,SH01,SUP017,MAT0018,2024-01-04 14:09:24,2024-01-09,87,Created,2024-01-05 07:09:24
ORD101025,NJ02,SUP014,MAT0027,2024-01-25 11:17:04,2024-02-04,168,created ,2024-01-25 15:17:04
ORD102282,NJ02,SUP005,MAT0042,2024-02-26 12:50:45,2024-03-04,121,CONFIRMED,2024-02-28 09:50:45
ORD100167,NJ02,SUP005,MAT0077,2024-01-05 15:13:52,2024-01-10,91,Created,2024-01-06 08:13:52
ORD100849,SH01,SUP019,MAT0063,2024-01-22 08:42:42,2024-01-25,113,Created,2024-01-23 21:42:42
ORD101841,SH01,SUP016,MAT0050,2024-02-14 06:47:02,2024-02-22,119,Created,2024-02-15 08:47:02
ORD100899,SH01,SUP007,MAT0018,2024-01-23 11:31:05,2024-02-01,84,Created,2024-01-23 23:31:05
ORD101229,NJ01,SUP011,MAT0033,2024-01-30 06:34:12,2024-02-06,95,Open,2024-02-01 05:34:12
ORD100975,NJ01,SUP019,MAT0008,2024-01-24 17:36:01,2024-01-30,100,CREATED,2024-01-25 13:36:01
ORD100985,SH01,SUP010,MAT0004,2024-01-25 14:48:21,2024-01-29,101,CONFIRMED,2024-01-25 21:48:21
ORD100335,NJ02,SUP011,MAT0053,2024-01-09 18:53:20,2024-01-14,102,Created,2024-01-11 06:53:20
ORD102152,NJ01,SUP007,MAT0001,2024-02-22 07:14:40,2024-03-02,74,Confirmed,2024-02-22 13:14:40
ORD100103,NJ02,SUP019,MAT0068,2024-01-03 09:13:47,2024-01-12,134,Confirmed,2024-01-04 03:13:47
ORD101913,NJ01,SUP016,MAT0005,2024-02-16 06:08:33,2024-02-20,156,Created,2024-02-17 20:08:33
ORD101139,NJ01,SUP002,MAT0055,2024-01-28 12:53:26,2024-01-31,168,CREATED,2024-01-29 18:53:26
ORD100049,NJ01,SUP001,MAT0043,2024-01-02 16:27:53,2024-01-08,131,CREATED,2024-01-04 08:27:53
ORD100529,NJ01,SUP010,MAT0054,2024-01-14 16:05:14,2024-01-21,138,Open,2024-01-15 15:05:14
ORD100299,NJ01,SUP011,MAT0021,2024-01-08 14:29:17,2024-01-13,164,CONFIRMED,2024-01-09 19:29:17
ORD100944,NJ01,SUP015,MAT0012,2024-01-24 15:23:51,2024-01-27,183,Created,2024-01-25 16:23:51
ORD100576,SH01,SUP014,MAT0075,2024-01-16 13:00:33,2024-01-18,103,OPEN,2024-01-17 21:00:33
ORD100508,NJ02,SUP010,MAT0040,2024-01-13 10:57:23,2024-01-15,61,Open,2024-01-14 17:57:23
ORD102324,NJ01,SUP003,MAT0043,2024-02-27 07:16:10,2024-03-08,86,CREATED,2024-02-27 18:16:10
ORD101718,NJ01,SUP009,MAT0016,2024-02-11 10:01:14,2024-02-16,176,OPEN,2024-02-13 03:01:14
ORD100640,NJ01,SUP019,MAT0076,2024-01-17 12:01:15,2024-01-19,120,CREATED,2024-01-17 20:01:15
ORD101660,NJ01,SUP004,MAT0005,2024-02-10 08:55:39,2024-02-12,126,CREATED,2024-02-12 03:55:39
ORD100584,NJ01,SUP017,MAT0014,2024-01-16 14:18:56,2024-01-24,133,Created,2024-01-17 14:18:56
ORD101567,NJ02,SUP004,MAT0006,2024-02-08 15:00:31,2024-02-13,103,Created,2024-02-10 03:00:31
ORD100255,SH01,SUP014,MAT0053,2024-01-07 12:45:46,2024-01-16,117,Confirmed,2024-01-07 16:45:46
ORD100831,NJ02,SUP015,MAT0006,2024-01-21 06:43:54,2024-01-24,100,Created,2024-01-22 15:43:54
ORD101875,NJ01,SUP007,MAT0051,2024-02-15 15:43:09,2024-02-22,103,CREATED,2024-02-16 01:43:09
ORD101683,NJ02,SUP016,MAT0018,2024-02-10 13:47:53,2024-02-18,145,CONFIRMED,2024-02-11 00:47:53
ORD100818,NJ02,SUP010,MAT0065,2024-01-21 17:18:16,2024-01-24,154,Confirmed,2024-01-22 13:18:16
ORD100616,NJ01,SUP004,MAT0024,2024-01-17 08:14:39,2024-01-23,114,CONFIRMED,2024-01-18 20:14:39
ORD102076,SH01,SUP008,MAT0068,2024-02-21 09:27:16,2024-02-28,78,Created,2024-02-23 02:27:16
ORD101767,NJ02,SUP019,MAT0012,2024-02-12 14:22:07,2024-02-19,64,Confirmed,2024-02-13 19:22:07
ORD101759,SH01,SUP016,MAT0078,2024-02-12 06:36:52,2024-02-14,186,CONFIRMED,2024-02-13 11:36:52
ORD100070,NJ02,SUP013,MAT0032,2024-01-02 16:36:12,2024-01-10,173,CREATED,2024-01-04 09:36:12
ORD100313,SH01,SUP007,MAT0075,2024-01-09 12:16:52,2024-01-11,140,Created,2024-01-09 14:16:52
ORD101491,NJ01,SUP005,MAT0059,2024-02-06 16:52:46,2024-02-13,185,CREATED,2024-02-07 23:52:46
ORD101412,SH01,SUP013,MAT0064,2024-02-04 06:50:44,2024-02-09,101,CONFIRMED,2024-02-05 16:50:44
ORD101501,SH01,SUP010,MAT0054,2024-02-06 16:28:32,2024-02-08,137,CREATED,2024-02-07 06:28:32
ORD101945,NJ01,SUP015,MAT0019,2024-02-17 07:46:47,2024-02-21,146,CONFIRMED,2024-02-18 00:46:47
ORD102274,NJ02,SUP011,MAT0021,2024-02-26 09:44:18,2024-02-28,149,CONFIRMED,2024-02-27 15:44:18
ORD101588,SH01,SUP012,MAT0060,2024-02-09 08:33:28,2024-02-16,104,Open,2024-02-10 11:33:28
ORD100189,NJ02,SUP009,MAT0028,2024-01-05 12:31:38,2024-01-14,76,Confirmed,2024-01-05 19:31:38
ORD100388,SH01,SUP010,MAT0079,2024-01-10 11:54:29,2024-01-14,167,Confirmed,2024-01-10 16:54:29
ORD101988,NJ01,SUP004,MAT0052,2024-02-18 13:46:07,2024-02-25,216,Confirmed,2024-02-20 09:46:07
ORD100181,NJ01,SUP019,MAT0065,2024-01-05 10:38:19,2024-01-12,144,CREATED,2024-01-05 19:38:19
ORD100165,NJ01,SUP007,MAT0077,2024-01-05 09:07:54,2024-01-14,93,Created,2024-01-05 12:07:54
ORD102032,NJ01,SUP001,MAT0061,2024-02-19 16:02:36,2024-02-29,120,Confirmed,2024-02-21 09:02:36
ORD100051,SH01,SUP002,MAT0048,2024-01-02 07:56:44,2024-01-06,96, open,2024-01-03 18:56:44
ORD100397,SH01,SUP002,MAT0057,2024-01-11 10:49:34,2024-01-18,115,Confirmed,2024-01-11 23:49:34
ORD100418,NJ02,SUP012,MAT0028,2024-01-11 06:39:41,2024-01-15,157,CONFIRMED,2024-01-13 05:39:41
ORD101122,SH01,SUP014,MAT0047,2024-01-28 08:05:17,2024-02-04,90,CONFIRMED,2024-01-30 02:05:17
ORD101546,NJ02,SUP011,MAT0062,2024-02-07 09:36:30,2024-02-16,84,CREATED,2024-02-07 14:36:30
ORD100910,NJ01,SUP004,MAT0079,2024-01-23 09:59:37,2024-01-25,69,OPEN,2024-01-23 19:59:37
ORD102161,NJ01,SUP003,MAT0032,2024-02-22 07:30:16,2024-03-03,150,CONFIRMED,2024-02-24 04:30:16
ORD101749,SH01,SUP015,MAT0055,2024-02-12 07:57:03,2024-02-16,54,CONFIRMED,2024-02-13 13:57:03
ORD101271,SH01,SUP005,MAT0043,2024-01-31 07:38:20,2024-02-08,154,CREATED,2024-02-01 23:38:20
ORD102129,NJ01,SUP020,MAT0014,2024-02-21 18:42:54,2024-02-26,120,created ,2024-02-21 19:42:54
ORD101255,NJ01,SUP003,MAT0060,2024-01-31 09:32:02,2024-02-09,73,OPEN,2024-02-01 06:32:02
ORD100270,SH01,SUP015,MAT0031,2024-01-08 13:01:05,2024-01-16,98,CREATED,2024-01-10 02:01:05
ORD101035,SH01,SUP018,MAT0023,2024-01-26 08:01:16,2024-02-01,147,CONFIRMED,2024-01-26 10:01:16
ORD100437,NJ01,SUP017,MAT0001,2024-01-12 18:06:57,2024-01-15,102,Created,2024-01-12 18:06:57
ORD102030,NJ01,SUP005,MAT0014,2024-02-19 17:59:20,2024-02-26,115,CONFIRMED,2024-02-20 07:59:20
ORD100971,NJ01,SUP009,MAT0039,2024-01-24 13:14:01,2024-01-26,84,CONFIRMED,2024-01-26 05:14:01
ORD100226,SH01,SUP005,MAT0061,2024-01-06 10:58:53,2024-01-15,127,OPEN,2024-01-08 01:58:53
ORD100219,NJ02,SUP007,MAT0048,2024-01-06 09:34:15,2024-01-12,103,CONFIRMED,2024-01-07 21:34:15
ORD101161,NJ02,SUP009,MAT0049,2024-01-29 07:20:09,2024-02-06,86,Created,2024-01-29 10:20:09
ORD100807,NJ01,SUP005,MAT0005,2024-01-21 08:09:03,2024-01-28,101,CONFIRMED,2024-01-22 20:09:03
ORD101760,NJ01,SUP002,MAT0048,2024-02-12 13:11:30,2024-02-22,117,Created,2024-02-14 04:11:30
ORD102227,NJ02,SUP006,MAT0031,2024-02-25 08:18:35,2024-03-05,96,Created,2024-02-25 20:18:35
ORD100451,NJ01,SUP003,MAT0026,2024-01-12 11:20:28,2024-01-18,95,CREATED,2024-01-14 00:20:28
ORD100779,NJ02,SUP008,MAT0074,2024-01-20 14:43:39,2024-01-25,120,CREATED,2024-01-21 17:43:39
ORD101367,SH01,SUP020,MAT0052,2024-02-03 11:51:47,2024-02-13,83,OPEN,2024-02-05 00:51:47
ORD100287,NJ01,SUP010,MAT0037,2024-01-08 09:17:35,2024-01-14,132,CONFIRMED,2024-01-08 22:17:35
ORD102075,SH01,SUP014,MAT0065,2024-02-21 16:53:37,2024-02-27,139,CONFIRMED,2024-02-22 10:53:37
ORD101566,NJ01,SUP001,MAT0077,2024-02-08 08:16:56,2024-02-11,-92,Open,2024-02-09 14:16:56
ORD100776,NJ01,SUP012,MAT0046,2024-01-20 13:25:47,2024-01-24,156,Open,2024-01-22 05:25:47
ORD100339,NJ01,SUP018,MAT0063,2024-01-09 17:50:22,2024-01-13,70,CREATED,2024-01-11 03:50:22
ORD100857,SH01,SUP013,MAT0052,2024-01-22 17:37:25,2024-01-29,119,OPEN,2024-01-23 20:37:25
ORD100557,NJ01,SUP005,MAT0008,2024-01-15 18:26:41,2024-01-19,178,CREATED,2024-01-16 00:26:41
ORD102339,NJ01,SUP010,MAT0019,2024-02-27 14:18:13,2024-03-06,69,Open,2024-02-28 07:18:13
ORD101175,SH01,SUP003,MAT0010,2024-01-29 17:45:31,2024-02-06,139,Confirmed,2024-01-29 18:45:31
ORD101766,NJ02,SUP006,MAT0001,2024-02-12 15:12:44,2024-02-22,137,Open,2024-02-13 08:12:44
ORD100947,NJ02,SUP014,MAT0057,2024-01-24 14:59:08,2024-02-02,124,CONFIRMED,2024-01-26 07:59:08
ORD101128,NJ02,SUP001,MAT0036,2024-01-28 14:55:19,2024-02-04,155,Confirmed,2024-01-30 05:55:19
ORD100460,NJ01,SUP002,MAT0060,2024-01-12 18:08:05,2024-01-19,39,Created,2024-01-13 04:08:05
ORD100512,SH01,SUP019,MAT0004,2024-01-13 17:32:25,2024-01-17,93,CREATED,2024-01-14 05:32:25
ORD102336,SH01,SUP007,MAT0019,2024-02-27 14:43:17,2024-03-07,67,CREATED,2024-02-28 14:43:17
ORD101838,NJ01,SUP019,MAT0060,2024-02-14 10:04:57,2024-02-16,176,OPEN,2024-02-15 01:04:57
ORD100135,NJ02,SUP002,MAT0041,2024-01-04 09:36:24,2024-01-09,148,CONFIRMED,2024-01-05 15:36:24
ORD102281,NJ02,SUP006,MAT0064,2024-02-26 07:03:02,2024-03-03,137,OPEN,2024-02-28 01:03:02
ORD102322,SH01,SUP002,MAT0018,2024-02-27 07:42:21,2024-03-04,105,Created,2024-02-27 13:42:21
ORD100496,NJ01,SUP012,MAT0070,2024-01-13 15:03:09,2024-01-16,121,OPEN,2024-01-15 15:03:09
ORD101320,NJ01,SUP003,MAT0014,2024-02-02 14:15:15,2024-02-07,138,OPEN,2024-02-04 11:15:15
ORD101849,SH01,SUP010,MAT0004,2024-02-14 06:48:08,2024-02-18,104,CREATED,2024-02-15 05:48:08
ORD100996,SH01,SUP010,MAT0072,2024-01-25 08:31:48,2024-02-01,138,CONFIRMED,2024-01-25 10:31:48
ORD100486,NJ01,SUP011,MAT0022,2024-01-13 06:20:16,2024-01-16,89,OPEN,2024-01-13 16:20:16
ORD101925,SH01,SUP019,MAT0067,2024-02-16 16:19:21,2024-02-25,140,Confirmed,2024-02-18 04:19:21
ORD101570,NJ02,SUP001,MAT0046,2024-02-08 16:31:16,2024-02-15,176,Open,2024-02-10 13:31:16
ORD102408,NJ01,SUP007,MAT0028,2024-02-29 16:03:54,2024-03-06,93,CREATED,2024-03-02 16:03:54
ORD101333,SH01,SUP002,MAT0023,2024-02-02 17:59:51,2024-02-07,114,OPEN,2024-02-04 15:59:51
ORD100978,NJ01,SUP020,MAT0022,2024-01-24 07:32:12,2024-01-28,152,Confirmed,2024-01-25 03:32:12
ORD100863,SH01,SUP008,MAT0065,2024-01-22 12:38:00,2024-01-31,143,Open,2024-01-23 14:38:00
ORD102047,SH01,SUP004,MAT0009,2024-02-20 18:39:33,2024-02-22,143,Created,2024-02-20 19:39:33
ORD100928,SH01,SUP016,MAT0060,2024-01-23 14:31:55,2024-01-28,111,Open,2024-01-23 14:31:55
ORD101885,NJ02,SUP018,MAT0048,2024-02-15 06:06:03,2024-02-22,188,OPEN,2024-02-16 00:06:03
ORD101476,NJ02,SUP012,MAT0066,2024-02-06 15:58:43,2024-02-10,113,Confirmed,2024-02-07 11:58:43
ORD101937,NJ01,SUP018,MAT0047,2024-02-17 15:55:33,2024-02-27,150,Confirmed,2024-02-18 05:55:33
ORD101416,SH01,SUP004,MAT0022,2024-02-04 09:18:45,2024-02-10,130,CREATED,2024-02-04 11:18:45
ORD101918,SH01,SUP017,MAT0022,2024-02-16 12:02:34,2024-02-24,142,CREATED,2024-02-16 18:02:34
ORD100021,SH01,SUP007,MAT0020,2024-01-01 10:53:40,2024-01-11,112,Open,2024-01-03 10:53:40
ORD101762,NJ02,SUP004,MAT0070,2024-02-12 13:40:45,2024-02-14,67,created ,2024-02-13 01:40:45
ORD102108,SH01,SUP010,MAT0042,2024-02-21 11:39:53,2024-02-23,164,Confirmed,2024-02-23 11:39:53
ORD101123,NJ02,SUP008,MAT0018,2024-01-28 09:09:48,2024-02-07,85,OPEN,2024-01-29 11:09:48
ORD102067,NJ01,SUP001,MAT0044,2024-02-20 18:05:55,2024-02-23,111,Confirmed,2024-02-20 22:05:55
ORD100800,SH01,SUP017,MAT0079,2024-01-21 07:33:45,2024-01-29,101,CREATED,2024-01-22 07:33:45
ORD101888,SH01,SUP017,MAT0038,2024-02-15 14:48:42,2024-02-21,103,CONFIRMED,2024-02-15 15:48:42
ORD100184,NJ01,SUP006,MAT0035,2024-01-05 14:01:38,2024-01-11,90,CONFIRMED,2024-01-07 14:01:38
ORD100059,NJ01,SUP019,MAT0034,2024-01-02 11:01:07,2024-01-08,103,Created,2024-01-02 17:01:07
ORD102159,SH01,SUP004,MAT0055,2024-02-22 10:44:30,2024-03-01,76,CONFIRMED,2024-02-23 23:44:30
ORD101851,NJ01,SUP005,MAT0019,2024-02-14 13:45:28,2024-02-20,116,Confirmed,2024-02-15 07:45:28
ORD101286,SH01,SUP014,MAT0020,2024-02-01 13:28:27,2024-02-11,109,OPEN,2024-02-01 14:28:27
ORD101964,SH01,SUP003,MAT0052,2024-02-17 11:53:19,2024-02-20,63,Open,2024-02-19 02:53:19
ORD101184,SH01,SUP018,MAT0059,2024-01-29 17:43:34,2024-02-04,94,Created,2024-01-30 20:43:34
ORD101785,NJ01,SUP019,MAT0018,2024-02-13 10:56:38,2024-02-23,169,CREATED,2024-02-15 04:56:38
ORD100561,SH01,SUP011,MAT0067,2024-01-15 14:49:47,2024-01-20,42,Confirmed,2024-01-17 10:49:47
ORD102166,SH01,SUP017,MAT0063,2024-02-22 17:03:16,2024-02-25,117,CREATED,2024-02-23 21:03:16
ORD100969,NJ01,SUP006,MAT0049,2024-01-24 13:45:36,2024-01-28,111,Open,2024-01-26 00:45:36
ORD100286,SH01,SUP009,MAT0079,2024-01-08 14:21:34,2024-01-15,149,OPEN,2024-01-09 02:21:34
ORD100471,SH01,SUP007,MAT0064,2024-01-12 17:22:36,2024-01-16,63,Confirmed,2024-01-13 12:22:36
ORD101213,NJ02,SUP007,MAT0040,2024-01-30 12:41:50,2024-02-02,99,OPEN,2024-01-31 03:41:50
